Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-03-15,1860.40234375,1886.8498886702844,1815.7607564236591,1822.9654547189093,5184318
2019-03-18,1844.76220703125,1882.8832019238787,1834.0007458913517,1863.1842485609307,2349915
2019-03-19,1844.76220703125,1851.3284506014143,1819.5001707371591,1851.3284506014143,2373993
2019-03-20,1837.6943359375,1864.8258737005126,1823.9689252445435,1849.504490197967,3091165
2019-03-22,1829.1217041015625,1838.5607212534658,1808.7388731326744,1837.648736768717,3148149
2019-03-25,1809.6053466796875,1831.08262740235,1803.175811059817,1831.08262740235,2429205
2019-03-26,1808.1461181640625,1819.3634608856626,1785.7113213946282,1809.3772749921823,2316539
2019-03-27,1794.6942138671875,1822.1449234314146,1788.4014989234254,1818.4969856467671,2266166
2019-03-28,1824.242919921875,1837.2842334781205,1799.1633423218836,1805.7295871993815,4054489
2019-04-01,1852.8333740234375,1860.402778750642,1831.492913970608,1833.0888868820725,2095740
2019-04-02,1896.2896728515625,1902.3999253006964,1857.7126787332304,1857.8038549303635,3719663
2019-04-03,1896.2896728515625,1905.6831590074678,1876.955643356954,1901.4879406768707,2939886
2019-04-04,1837.19287109375,1896.654219065271,1830.7178030712014,1895.2405984860313,4397518
2019-04-05,1868.0177001953125,1873.580671471081,1841.114160263607,1850.097184382339,3152103
2019-04-08,1888.4915771484375,1892.367510603891,1853.7905283873602,1877.7757611245358,2194294
2019-04-09,1907.41552734375,1913.3434264246653,1876.544763838307,1887.80786115303,2690970
2019-04-10,1860.676513671875,1901.9438153474796,1856.8005792603542,1899.663853928938,3313062
2019-04-11,1841.75244140625,1874.1278866500836,1836.417355089059,1865.0080429194263,3422442
2019-04-12,1837.19287109375,1859.536492509385,1830.3529869869228,1858.6245079618081,3198471
2019-04-15,1927.296875,1933.2247742088448,1861.360351577279,1887.8079018936637,9189201
2019-04-16,1944.168701171875,1966.193038913534,1929.348952288104,1933.4072389903952,5771952
2019-04-18,1960.812255859375,1965.3265344590793,1928.1175235221233,1960.675324597288,3413728
2019-04-22,1971.208740234375,1984.4781584808104,1956.7539203277215,1958.9425939415353,2007135
2019-04-23,1965.3724365234375,1974.902630964809,1946.2207601206387,1972.6226694882853,2163524
2019-04-24,1991.272705078125,2001.8061716049951,1966.3300601760427,1968.0627418330657,3003071
2019-04-25,2001.805908203125,2010.9257528874218,1977.2279713094372,1983.5662188345316,4211526
2019-04-26,2041.52294921875,2046.4475764631027,2000.1187192823834,2009.1018556781084,2716958
2019-04-30,2061.404052734375,2067.423016256296,2033.8165242980178,2041.5227480414867,3488395
2019-05-02,2020.4105224609375,2060.537843444491,2016.489166941349,2056.525200407129,2457699
2019-05-03,1944.3509521484375,1993.6437588569904,1937.967060654517,1992.686130602409,3780886
2019-05-06,1967.92578125,1974.4463811614432,1922.9192585121955,1924.2872352196975,2891422
2019-05-07,1962.5450439453125,1992.093475994759,1950.5525365642566,1969.9322076207918,2201698
2019-05-08,1963.3656005859375,1977.1820744529928,1942.8913737686664,1961.6783404743483,1824895
2019-05-09,1981.33203125,1991.8654970810908,1948.0902397279638,1956.2068129678669,2264162
2019-05-10,1947.816650390625,1999.0701376745967,1938.7424486301252,1983.5664002929964,2039633
2019-05-13,1941.38720703125,1976.2706177976365,1934.9120273443368,1945.2631415608485,1701744
2019-05-14,1908.1907958984375,1969.7041039027445,1889.9511064885637,1947.0868445040094,2456110
2019-05-15,1910.9722900390625,1937.0551365889614,1901.0317477493832,1912.4315543441865,2346876
2019-05-16,1923.1470947265625,1937.054856763115,1894.2372339089382,1911.5192936796086,1946529
2019-05-17,1911.017822265625,1947.0868527570258,1906.047551410859,1926.6584895923622,1947908
2019-05-20,1955.2489013671875,1962.0431405872243,1869.5680118893795,1937.9668415926494,2625116
2019-05-21,1924.059326171875,1959.5810784203336,1917.4930822092122,1958.988377547911,1863157
2019-05-22,1898.523681640625,1935.1854130207626,1892.3677864317506,1924.2872430703585,2595795
2019-05-23,1873.2615966796875,1929.1662847907828,1869.568015338409,1913.3432664292595,2541294
2019-05-24,1867.744384765625,1887.8080451488495,1853.380627900362,1887.8080451488495,2274208
2019-05-27,1874.264892578125,1886.8503234534696,1860.5395923818369,1873.9458315883971,2329820
2019-05-28,1891.2279052734375,1912.8875377027293,1865.0083502274524,1878.6881180775315,5872979
2019-05-29,1922.05322265625,1936.7816851488244,1894.2833356197973,1896.9280019461282,3281320
2019-05-30,1957.392333984375,1966.7401749045177,1928.2998954804543,1936.1430510695584,4971725
2019-05-31,2003.21923828125,2010.8798176446298,1962.8182876556798,1969.886166261479,4265370
2019-06-03,2044.94287109375,2049.8218545348336,1993.2788160266402,2007.2778670408638,3682419
2019-06-04,2007.065673828125,2044.6676097838754,1999.6187280934932,2044.6676097838754,2408658
2019-06-06,1991.4361572265625,2021.6831689724454,1978.473023933016,2021.6831689724454,3735467
2019-06-07,2005.823974609375,2013.2249054842364,1969.371253302161,1998.6988980409217,2659446
2019-06-10,2051.5625,2055.561826561909,2009.2717202554336,2019.5685608676004,2080593
2019-06-11,2071.144775390625,2081.39560168894,2051.102580675156,2056.6187687002794,3048937
2019-06-12,2078.591064453125,2084.1072513368476,2040.069782496815,2063.973258992947,2404448
2019-06-13,2072.33984375,2100.74812023316,2062.1808199845,2081.441463548304,3320916
2019-06-14,2072.707275390625,2080.6138999109976,2053.8603030484173,2075.2355277779943,2131408
2019-06-17,2067.8349609375,2079.60287354781,2060.709884779235,2074.0866855543145,1489497
2019-06-18,2069.352294921875,2077.764392836821,2051.2866424089275,2063.054556427357,1877447
2019-06-19,2077.672607421875,2092.4744718064508,2062.273245645619,2073.1678092809957,1652817
2019-06-20,2094.266845703125,2099.8290472208137,2033.634786537846,2050.183351708588,2199377
2019-06-21,2068.43212890625,2107.6429316145845,2061.2150284317986,2100.7476984686264,3871804
2019-06-24,2092.014404296875,2096.151545505109,2069.3061407780915,2072.385877893878,1382424
2019-06-25,2084.935302734375,2091.0489881818135,2069.0302486007777,2086.9578601749677,1386077
2019-06-26,2072.431884765625,2084.015969895428,2068.5705978737824,2082.3610685262743,1762224
2019-06-27,2070.914794921875,2081.4414748042177,2060.571943070485,2073.1671933231055,2813464
2019-06-28,2047.6090087890625,2079.5569320179493,2043.2880396029163,2077.7642157491973,2372928
2019-07-01,2058.962890625,2073.1670278093884,2028.6698740673678,2054.7797370971102,2769940
2019-07-02,2070.501220703125,2075.0060177122004,2037.7257362160185,2063.881615651224,1771746
2019-07-03,2057.216796875,2076.6614993543512,2052.0224749258464,2070.5936011790236,1656881
2019-07-04,2061.813232421875,2070.4093824727347,2050.275384565214,2053.860817248708,984140
2019-07-05,1988.677978515625,2068.5706854289215,1967.4405630301744,2065.812591181683,4088470
2019-07-08,1999.98583984375,2012.305461257591,1960.1775286685497,1975.7147020157706,2788062
2019-07-09,1961.3267822265625,1999.0665237847884,1934.8490338447607,1998.6988676846793,3977224
2019-07-10,1938.20458984375,1956.270240630786,1904.2801226471317,1912.2785505397856,6343581
2019-07-11,1933.010498046875,1957.3276520268996,1917.8409789024674,1956.4082872302688,2400346
2019-07-12,1937.6531982421875,1948.8233899502243,1924.3224096330223,1932.5966922180214,1560725
2019-07-15,1972.6807861328125,1979.9439019141453,1928.8271349618553,1953.649981789296,2900415
2019-07-16,1940.704345703125,1965.1244146305385,1935.1752734931445,1959.1345864030598,2735399
2019-07-17,1951.071533203125,1958.213252122631,1927.8955934105975,1942.54754610565,1802969
2019-07-18,1903.7977294921875,1950.1037089050565,1898.314777920597,1950.1037089050565,3072096
2019-07-19,1913.9346923828125,1932.4110567335595,1900.6188862722777,1913.9808129878888,1953177
2019-07-22,1944.29833984375,1951.2558013735393,1906.424326546018,1913.9806809648062,1920167
2019-07-23,1946.647705078125,1962.8202833947503,1937.3864657875374,1960.885018476066,3538588
2019-07-24,1932.226806640625,1954.3430992195445,1913.52006417191,1944.3907225633181,2413196
2019-07-25,1960.88525390625,1967.4280789611787,1928.3099403728518,1943.3765262714667,2544464
2019-07-26,1943.5147705078125,1962.6361429524563,1930.5674829652578,1962.6361429524563,1720592
2019-07-29,1962.8209228515625,1973.8790688957968,1938.216592898853,1945.1279341764994,1647090
2019-07-30,2008.113037109375,2013.5039729781024,1954.02032090883,1962.8208066102325,2851672
2019-07-31,2032.5789794921875,2038.1080515087478,1978.6244067348819,2001.2936919941862,3000677
2019-08-01,2008.9420166015625,2043.4525914708406,1996.2251076769824,2027.326133590011,2375236
2019-08-02,2032.2105712890625,2036.5416329335324,1995.5343466595314,2002.44568704279,2500816
2019-08-05,2072.111572265625,2075.4750004234406,2023.271445715534,2027.2337665660655,3039682
2019-08-06,2041.0567626953125,2075.19882601782,2037.8775914095704,2057.5519618672975,2885467
2019-08-07,2039.720458984375,2062.8043769497363,2034.0071302310944,2054.9715258422657,2165362
2019-08-08,2080.866455078125,2101.9689910822344,2044.7430026488212,2053.9581231708826,2073298
2019-08-09,2069.946533203125,2089.89717997024,2065.43121395127,2082.617324446995,1744550
2019-08-13,2026.8197021484375,2069.946512547471,2022.0740049213232,2068.7946224458865,1647281
2019-08-14,2031.381591796875,2043.7761120174737,1997.28563723955,2009.9105355314819,1945002
2019-08-16,1995.166015625,2065.4772116182553,1975.0308854621826,2065.4772116182553,3755507
2019-08-19,1993.23046875,2014.4252448855755,1988.3464101230552,2008.896172850208,974884
2019-08-20,2015.1158447265625,2031.9334343761611,1996.4552315537203,2001.5235462426404,1843611
2019-08-21,2014.60888671875,2029.1688169587394,2010.9689604033647,2013.4569970633465,1214408
2019-08-22,2042.0706787109375,2060.1783002884217,1999.6811249109812,2015.3468295761825,2131601
2019-08-23,2071.28271484375,2082.5251175368085,2040.1355606775235,2041.1031933841502,2826425
2019-08-26,2097.6376953125,2102.890268428123,2050.3640873148875,2070.6373502006977,2345475
2019-08-27,2060.962158203125,2096.3022431720165,2054.050816290975,2091.8328187440616,3432106
2019-08-28,2063.495361328125,2075.382773920696,2042.0702113221503,2064.186495199285,1294621
2019-08-29,2058.151123046875,2071.7434263125083,2047.7841120815617,2047.7841120815617,1670652
2019-08-30,2082.248779296875,2088.1463665985902,2043.9137869001208,2065.108564672304,2583625
2019-09-03,2074.876708984375,2115.9760131547787,2061.376421897303,2091.8324414256613,2545060
2019-09-04,2069.1630859375,2091.832372565525,2057.7364264047656,2087.2248122735305,2228092
2019-09-05,2041.42529296875,2076.76513823705,2034.0531980002202,2066.2138723090384,2055943
2019-09-06,2025.023193359375,2058.197634752293,2020.5078732723262,2042.071170186291,1890550
2019-09-09,2011.5224609375,2029.952700037265,2008.711804479085,2027.3263009741465,1703945
2019-09-11,1984.9368896484375,2022.7188824411887,1978.071670100093,2014.4252742671702,2627440
2019-09-12,1966.1383056640625,1995.0736955995874,1953.928270344573,1985.8585746037463,2118859
2019-09-13,1973.8326416015625,1988.576834036286,1949.5048140756774,1967.4281780084339,2291174
2019-09-16,1981.2503662109375,2002.813652298312,1959.5025977811426,1990.4193636077089,2597948
2019-09-17,1956.04736328125,1987.286755171732,1940.335763612072,1985.8122459754466,2796530
2019-09-18,1970.69970703125,1974.7542701987315,1947.2931651723218,1959.5032002530872,1454663
2019-09-19,1936.971923828125,1968.1651921276114,1926.8814133593169,1967.427937600259,1652691
2019-09-20,1903.336669921875,1962.2673097256056,1895.5499395218699,1939.6902686374744,6941979
2019-09-23,1857.583740234375,1934.2534856166199,1819.9860095725699,1934.2534856166199,6323401
2019-09-24,1884.21533203125,1899.236020957862,1855.0034498729626,1856.8464736681667,4620978
2019-09-25,1924.5316162109375,1927.8030286788232,1898.3607664248648,1902.9222056509418,4002232
2019-09-26,1923.7486572265625,1941.6259011134616,1901.079370667808,1933.2400514162443,4234281
2019-09-27,1894.76708984375,1921.5370624100221,1890.3899071945186,1921.3528049783959,2046795
2019-09-30,1934.530029296875,1938.8610903490085,1898.3145656458921,1900.0194526986722,2620039
2019-10-01,1898.2686767578125,1931.4431101096543,1879.6080579974014,1931.4431101096543,3342877
2019-10-03,1898.5450439453125,1917.8045542055563,1885.5517476131045,1907.5297856895022,2317618
2019-10-04,1916.1461181640625,1924.0709865877677,1893.6610897788141,1898.8677677044298,2163251
2019-10-07,1886.97998046875,1930.1067848489977,1880.8058953816205,1916.7448615354094,2177916
2019-10-09,1861.5467529296875,1898.3151118166131,1857.3078193526135,1898.3151118166131,2066920
2019-10-10,1847.124755859375,1879.0091623014748,1840.3516648915463,1868.8264093063444,2881452
2019-10-11,1830.90625,1838.4165959348807,1773.9107504634812,1779.4398229324584,12593069
2019-10-14,1862.3758544921875,1873.2036210880724,1813.5357158043666,1838.416541173634,3510704
2019-10-15,1877.3966064453125,1886.3352286297268,1863.9424400796952,1872.5125474233537,2261310
2019-10-16,1885.7822265625,1894.6287194863742,1857.7682385625149,1878.0415030706374,3034082
2019-10-17,1876.128662109375,1882.6412788619857,1846.8914625881314,1860.4708221923647,3818774
2019-10-18,1900.5166015625,1906.567109232423,1870.6325785525555,1882.1796932349787,3087901
2019-10-22,1895.019775390625,1950.5383865748117,1884.5351317892857,1921.4396609403782,5552505
2019-10-23,1912.29443359375,1924.996258250289,1896.0360078215572,1902.964275816033,2348134
2019-10-24,1923.287109375,1938.9911827944884,1904.1651356701204,1925.1346474243514,2798671
2019-10-25,1962.96337890625,1967.6284586206361,1916.8673845710607,1934.3727663622592,3954245
2019-10-27,1954.4183349609375,1966.704509695292,1948.0444180722995,1966.704509695292,224405
2019-10-29,2027.534423828125,2033.8621059855261,1959.7758793389087,1959.7758793389087,5064173
2019-10-30,2081.0673828125,2087.7184762148754,2010.9071543482785,2055.386552910663,5195136
2019-10-31,2096.63232421875,2110.76603572291,2066.471355090515,2078.480352683799,4879261
2019-11-01,2033.123291015625,2101.574670495001,2027.6731436204518,2091.4132105497506,4172620
2019-11-04,2026.703125,2059.2659850224404,2014.647893417695,2038.758356582305,2646411
2019-11-05,2034.0006103515625,2042.4530054404268,2003.6547122570264,2029.52024104596,2693475
2019-11-06,2021.66845703125,2042.2685508425716,2012.892651528944,2032.2918005340416,2540719
2019-11-07,2018.7584228515625,2036.4485067857986,2009.3820333520105,2036.4485067857986,1915598
2019-11-08,1967.5816650390625,2022.6846192070593,1962.0852847944386,2022.6846192070593,2788759
2019-11-11,1940.792724609375,1975.9421854023203,1931.6012667958166,1972.2471088517784,2983768
2019-11-13,2012.5230712890625,2017.3266245957172,1956.5425841924275,1956.5425841924275,3823365
2019-11-14,2029.3360595703125,2032.292075665366,1983.0551361808316,2020.7449615990854,2995915
2019-11-15,2008.6895751953125,2042.9152637660811,2003.4241366912452,2028.5968434231581,2724180
2019-11-18,1988.5052490234375,2020.9756393153039,1984.9486481447877,2012.3383089126069,1611089
2019-11-19,1948.0445556640625,1990.3992386358989,1944.5341875592248,1988.8751096508367,2975313
2019-11-20,1947.813232421875,1972.2468781482942,1934.8342324503992,1960.1916472063963,2894129
2019-11-21,1956.6353759765625,1964.4874131461956,1946.7508664099641,1951.000294384178,2052574
2019-11-22,1913.7724609375,1946.381556322573,1903.426291790537,1937.143865025361,3742049
2019-11-25,1922.824951171875,1926.0119087474723,1895.7584774955487,1916.4048024701178,2737010
2019-11-26,1890.6322021484375,1937.9752595418402,1879.916502285102,1930.5390981162684,6561580
2019-11-27,1897.69873046875,1913.7722210997076,1890.5395206106173,1895.57401663075,2907521
2019-11-28,1918.991943359375,1934.7420270203224,1902.9644583165762,1909.4770759618764,2924429
2019-11-29,1896.7286376953125,1926.0583024934747,1889.846603974564,1926.0583024934747,2064271
2019-12-02,1866.983642578125,1910.0773822181447,1862.3185633724927,1902.9644050334005,3809860
2019-12-03,1894.6500244140625,1904.811482370452,1856.7754993038839,1873.126163818716,4664774
2019-12-04,1920.0540771484375,1923.2872690031497,1889.5696968040072,1896.4979650641048,3334301
2019-12-05,1959.5911865234375,1964.6719159241807,1910.6776640349178,1924.210789408719,3902721
2019-12-06,1961.716064453125,1965.7805581020402,1940.8387935020612,1962.0854818650062,1829461
2019-12-09,1903.3802490234375,1965.7346715300412,1896.9600980342323,1965.7346715300412,2244747
2019-12-10,1859.408203125,1903.7492229779868,1850.5400442603056,1902.9639292031598,4520045
2019-12-11,1886.2440185546875,1891.8789871254949,1853.773514362347,1871.0018294494282,4943024
2019-12-12,1866.84521484375,1924.8116198760974,1832.7581085184468,1894.7431125818903,7137306
2019-12-13,1913.356689453125,1919.0377790313496,1854.0045266058767,1868.7848317507166,5711133
2019-12-16,1964.6259765625,1973.1708409251205,1921.716946031255,1936.2200761137888,5574177
2019-12-17,1999.9136962890625,2003.6550059288638,1957.4665548931591,1964.3948225485149,6059673
2019-12-18,2002.5001220703125,2035.47862816169,1988.874530189082,2008.2736779521897,8251081
2019-12-19,2059.12744140625,2066.009475707458,2002.3156449582245,2013.6318157954329,6251505
2019-12-20,2053.4462890625,2075.4320392503923,2039.9131616503375,2050.767448823163,5548338
2019-12-23,2061.57568359375,2071.0443179169883,2041.5299370104701,2041.5299370104701,2247329
2019-12-24,2046.7030029296875,2072.522305364151,2042.592049820707,2068.3191106586396,1805896
2019-12-26,2034.0931396484375,2059.0811366368166,2027.8576987905199,2047.4415568235524,1880367
2019-12-27,2030.90625,2056.679316201643,2010.121446440755,2039.682055947237,2720261
2019-12-30,2016.7725830078125,2055.3861751342233,2011.137727013943,2038.7583319196542,2288830
2019-12-31,1996.9114990234375,2029.5205914105459,1992.9854805830666,2022.1304390522007,1909289
2020-01-01,2002.3616943359375,2017.4189480086504,1989.7983462277932,2002.7311117093109,1354908
2020-01-02,1993.1705322265625,2013.7706305757667,1985.3647275609217,2013.7706305757667,2380752
2020-01-03,2032.892333984375,2053.538663116875,1999.0362874426078,1999.0362874426078,4655761
2020-01-06,2032.7073974609375,2056.263506341146,2021.1140517100653,2036.9105914062543,3023209
2020-01-07,2037.6962890625,2045.825277235924,2017.3271340059268,2032.7540338513022,2429317
2020-01-08,2083.330078125,2087.7179809610907,2034.1856114666923,2036.91068496425,5197454
2020-01-09,2045.5482177734375,2080.281800971883,2041.5297319354027,2077.325784927483,3734173
2020-01-10,2044.80908203125,2063.700114517949,2039.6821185566835,2058.1575000653493,1915807
2020-01-13,2023.3773193359375,2049.796974806434,2018.1578896841922,2048.7809643245987,2843893
2020-01-14,2038.6651611328125,2059.819600794055,2027.6724032359448,2027.6724032359448,2948452
2020-01-15,2057.140869140625,2060.928411834961,2026.9336712761099,2044.3005716677583,2620681
2020-01-16,2068.134033203125,2077.556431673505,2046.1482864192144,2057.1872806012125,3117214
2020-01-17,2049.93603515625,2081.759834538345,2044.300953612733,2069.935545326585,3281059
2020-01-20,2004.9024658203125,2071.2751439600584,1991.830997024159,2027.5808180393983,5817599
2020-01-21,2005.549072265625,2019.8674941909494,1993.540073231482,2004.5328359816735,1902980
2020-01-22,2038.6651611328125,2041.5289344653474,2007.9960837842968,2014.7396407551687,1773686
2020-01-23,2028.52783203125,2053.34110762368,2021.8152976922706,2045.980511729277,2069866
2020-01-24,2021.53759765625,2028.5279376090052,2009.1310722351693,2028.5279376090052,1319430
2020-01-27,2008.4361572265625,2030.8420841306588,2004.5012241076445,2027.370084319849,1549101
2020-01-28,2021.861328125,2025.6111333236738,1992.4650615340583,2012.8341281482542,1743024
2020-01-29,1994.8729248046875,2024.8245835695402,1990.6138466231293,2023.0191883123432,2306761
2020-01-30,1979.3641357421875,2004.5013252238246,1967.4666587069871,1999.8719919092198,2098567
2020-01-31,1924.9234619140625,1985.382610612403,1918.0257992969746,1980.7993890091236,3287223
2020-02-03,1946.634765625,2031.9996314229068,1938.0241599789413,1992.4651679548156,4728073
2020-02-04,1951.495849609375,1978.2996496607607,1931.9138561834604,1971.170520136809,3509339
2020-02-05,1987.41943359375,1996.8168912388956,1948.3015611196479,1958.2082907154,2439322
2020-02-06,1970.5687255859375,2013.019583417119,1958.6712465997423,1985.9843176348131,2640065
2020-02-07,1978.1602783203125,1991.5390051362601,1961.911274701876,1980.4286062233662,2083442
2020-02-10,2001.6771240234375,2006.3527952659563,1961.911201277601,1982.1875881181336,2383032
2020-02-11,1993.76123046875,2013.5749131667296,1988.3913845252991,2002.6496410676884,1335820
2020-02-12,2009.825439453125,2023.0190419003009,1990.6137025563603,1991.6322464952818,1620407
2020-02-13,2029.45361328125,2034.1292856596297,2010.0567497346635,2011.8621447206979,1645948
2020-02-14,2022.2777099609375,2048.0168457258565,2010.0563164877192,2025.7960481230446,1500115
2020-02-17,2039.916015625,2052.646684053387,2027.8334087446276,2034.0830096094724,1774724
2020-02-18,2051.489013671875,2056.349813546309,2023.9908195905516,2036.860275508103,2486223
2020-02-19,2033.52783203125,2064.6831624287897,2028.1114203140196,2051.489559260803,1760463
2020-02-20,1996.9091796875,2050.2389616005257,1991.770574716391,2041.072972440341,2317278
2020-02-24,1958.5322265625,2017.4172134273304,1950.5233439321942,1996.1686177372105,3092877
2020-02-25,1996.307373046875,2015.287640190164,1954.5045824138122,1958.6709825184366,2674567
2020-02-26,1966.1705322265625,2003.4827778412143,1956.3099166593543,1994.3167883116014,2686842
2020-02-27,1949.4124755859375,1962.791205144741,1931.5432017958806,1962.791205144741,2349001
2020-02-28,1851.8724365234375,1916.0812742073974,1842.4748662347045,1914.6924740569693,4298076
2020-03-02,1852.937255859375,1901.6840520367984,1838.493643488888,1884.1389215384288,2667076
2020-03-03,1885.2498779296875,1907.285552334905,1862.8439472319558,1870.2508814157807,2757585
2020-03-04,1928.76513671875,1939.181135325067,1874.879749137064,1903.5816119633596,3237002
2020-03-05,1967.5133056640625,1988.5304369985543,1929.5527665338375,1931.0803563504467,3937056
2020-03-06,1959.550537109375,1966.216732158399,1918.025551131248,1942.4683416582277,2595027
2020-03-09,1826.1334228515625,1925.710332785781,1791.5523192926426,1921.1736757272524,4940975
2020-03-11,1808.8658447265625,1839.9750582951106,1777.664180106981,1789.700447993122,6796449
2020-03-12,1638.6451416015625,1766.9240169371417,1627.9976746476593,1762.850180889742,8728786
2020-03-13,1672.393310546875,1685.0776409877267,1394.4017931256853,1562.770654594931,8029720
2020-03-16,1570.640380859375,1705.6780240483693,1551.61377389547,1624.8961499280163,7844271
2020-03-17,1535.0870361328125,1602.6753073256323,1502.8206032428743,1601.7494405969635,5713248
2020-03-18,1531.7537841796875,1586.5188182666823,1507.0794157425987,1552.493219416404,7258778
2020-03-19,1526.1114501953125,1571.9036316137026,1442.5476950579334,1454.6252267948664,5135111
2020-03-20,1676.3583984375,1743.0882259820396,1517.391409134713,1520.18930355844,8547498
2020-03-23,1557.2147216796875,1632.1050743439441,1508.7645622970947,1510.8629831069654,7003490
2020-03-24,1588.4110107421875,1650.7573899609415,1522.846985251994,1541.6862056939676,6350865
2020-03-25,1632.3851318359375,1688.0631927087277,1566.8210849451175,1585.4737169087498,2765520
2020-03-26,1670.2962646484375,1708.6275086605892,1606.5043639801206,1708.2077561964002,4556067
2020-03-27,1701.586181640625,1725.3682850288606,1632.4782098582523,1697.3893398662303,4331250
2020-03-30,1658.68505859375,1776.6629387804855,1644.7422637466905,1647.0271652946653,8513547
2020-03-31,1703.078125,1730.0311944099938,1660.0838415362743,1713.6169050382814,3927593
2020-04-01,1593.634033203125,1711.145599075016,1587.3387707457023,1702.8918332890516,4941878
2020-04-03,1542.7589111328125,1622.7787357080986,1538.841904550783,1622.7787357080986,5735369
2020-04-07,1655.607421875,1665.5399702909865,1590.136734982126,1594.7998925627187,5427577
2020-04-08,1590.556396484375,1684.3325423164451,1586.4062317166517,1641.4314919584403,6285615
2020-04-09,1647.1671142578125,1658.9649252712427,1614.5715756627649,1632.5247316864056,5307397
2020-04-13,1640.73193359375,1666.6124572016663,1628.374566465646,1642.3640386861412,2990438
2020-04-15,1618.255859375,1689.9285801973767,1611.4010393935273,1664.7475251944356,4761399
2020-04-16,1600.442138671875,1646.0011591994034,1562.2042517697087,1594.752996128659,6245533
2020-04-17,1684.5189208984375,1727.186810785768,1634.902972076297,1678.7366513048114,9895823
2020-04-20,1696.13037109375,1706.715716291589,1681.0683489702674,1706.715716291589,3244282
2020-04-21,1620.5872802734375,1673.700602970541,1611.3075277873088,1646.094731099334,5122541
2020-04-22,1650.2913818359375,1669.4103269207844,1603.3334102139413,1620.5870923636812,3829836
2020-04-23,1751.71533203125,1772.000069670904,1642.224357588574,1660.084275796952,5934366
2020-04-24,1696.0369873046875,1727.1867869947582,1686.0111991086055,1716.6946830686259,2987102
2020-04-27,1712.870849609375,1748.6839190406495,1702.0523478662321,1708.8606027963408,3374741
2020-04-28,1733.8089599609375,1742.1559679087823,1709.1407838632388,1739.3580728853742,2678505
2020-04-29,1777.2691650390625,1783.7043448842708,1725.414878617192,1747.751356552091,4241510
2020-04-30,1878.7393798828125,1895.1071073773992,1811.35675758556,1846.610271952387,5915544
2020-05-04,1800.3985595703125,1833.553657253087,1784.7304175823313,1833.553657253087,3729348
2020-05-05,1802.54345703125,1843.812399198438,1797.180826128169,1823.3877474243375,2905528
2020-05-06,1775.3575439453125,1822.0823657296753,1766.0312276671311,1809.1188771803104,3517431
2020-05-07,1764.21240234375,1804.1289622945928,1756.471515343697,1781.326167624642,3166754
2020-05-08,1765.844482421875,1808.838771256007,1759.1761445123193,1808.4656958914259,2686530
2020-05-11,1804.921630859375,1819.936973937035,1780.3933789992643,1780.3933789992643,2449841
2020-05-12,1818.165283203125,1824.6937043277323,1781.5594933258628,1803.1499373858542,3256595
2020-05-13,1818.3052978515625,1859.6674882742939,1795.922138514259,1859.6674882742939,2656665
2020-05-14,1774.1915283203125,1793.5436321314462,1763.6994238443967,1781.3261821332592,2263146
2020-05-15,1765.378173828125,1788.2276453802094,1739.54421319392,1786.9219385221952,3173682
2020-05-18,1814.52783203125,1821.3826508186614,1745.9794164638968,1778.5282787339095,3727694
2020-05-19,1817.3720703125,1833.972839736442,1774.7974271801875,1774.7974271801875,3198693
2020-05-20,1821.9891357421875,1830.6626554690874,1801.5644802069912,1818.6316846321936,2778505
2020-05-21,1857.0556640625,1863.3976033462666,1810.377529143499,1814.900768824742,3400908
2020-05-22,1884.241943359375,1895.1071226141578,1829.1234469621147,1843.9056328017657,3663418
2020-05-26,1812.10302734375,1887.6461797960628,1795.315660132125,1879.2524961902502,4575317
2020-05-27,1870.2059326171875,1874.5892549882155,1810.4708414158574,1827.0250500109025,3482160
2020-05-28,1869.273193359375,1878.319672559474,1838.496356619324,1854.5375714421618,3475681
2020-05-29,1839.4759521484375,1867.7347357609663,1830.1963130720721,1848.4758700469026,7237735
2020-06-01,1907.46435546875,1921.2206685078231,1847.6360288718674,1855.9364710342563,3747773
2020-06-02,1909.236328125,1940.8058771683407,1902.614668180291,1921.407099171698,2443886
2020-06-03,1913.913330078125,1930.3758706939439,1889.4533052946174,1919.2450242503392,3699799
2020-06-04,1956.3795166015625,1964.2833730730833,1914.4747589701585,1914.4747589701585,4048593
2020-06-05,1915.8775634765625,1962.4123657628845,1908.4413945123592,1956.4260704821172,3573289
2020-06-08,1937.859130859375,1959.6065544348453,1928.8328722042588,1943.9390557299366,2957841
2020-06-09,1938.1395263671875,1960.0739759154962,1927.1020801144841,1929.7679843114936,2909439
2020-06-10,1972.4676513671875,1994.2150718268376,1939.495755831589,1942.8163753807296,5168397
2020-06-11,1934.0240478515625,1968.9603235599934,1928.552252378449,1964.2834581833665,2269513
2020-06-12,1907.6932373046875,1916.766309750273,1881.0351067515207,1881.2221356793839,2842642
2020-06-15,1898.7135009765625,1925.9328299378776,1871.634386607337,1907.31888611291,2399022
2020-06-16,1913.5859375,1939.9165934689713,1899.7423728133942,1931.5450516295712,2146528
2020-06-17,1915.45703125,1925.7929494152527,1895.5803533793478,1913.7733140402079,2703527
