Date,Close,High,Low,Open,Volume,Scaled_Close,Days
2018-04-23,1531.8743896484375,1598.94852727044,1523.290763495894,1538.772845679972,15185910.0,0.10598653581666068,112
2018-04-24,1521.53759765625,1547.3785482532594,1502.1456934000653,1532.4807223617718,8314336.0,0.10287581934164808,113
2018-04-25,1559.557373046875,1565.287322331897,1512.2796957918447,1521.245359199963,8196574.0,0.11431735185708253,114
2018-04-26,1590.5667724609375,1599.8919855791305,1558.0970544951813,1558.0970544951813,12135034.0,0.12364920739896396,115
2018-04-27,1551.3336181640625,1592.7016383615266,1536.9750573353333,1584.162888042997,4501330.0,0.11184252506171272,116
2018-04-30,1587.3536376953125,1594.9485870796314,1544.8845924772158,1551.3335298087304,3458558.0,0.12268225834364588,119
2018-05-02,1572.8150634765625,1587.3983257130662,1560.0294325719842,1586.6343543407395,3158046.0,0.11830707285286302,121
2018-05-03,1564.7708740234375,1584.612188077992,1559.625066012076,1577.3318023510433,3761550.0,0.11588628382287469,122
2018-05-04,1564.276611328125,1571.5794899991247,1559.44547620731,1569.332450408048,2347244.0,0.11573754221034588,123
2018-05-07,1537.4014892578125,1568.4331177285296,1532.8849192243397,1568.4331177285296,3484426.0,0.10764984101104913,126
2018-05-08,1546.502197265625,1566.860393837457,1526.5035489002826,1543.5810463807998,2992820.0,0.11038857488085885,127
2018-05-09,1568.11865234375,1570.5679029004198,1546.052685562669,1546.052685562669,2615050.0,0.11689375201838031,128
2018-05-10,1551.018798828125,1577.9382844009249,1546.0528202811086,1574.2531620779837,3858678.0,0.11174778447917089,129
2018-05-11,1553.58056640625,1566.1864795266724,1547.0866444104934,1552.344694722262,2627876.0,0.11251871346917569,130
2018-05-14,1543.0643310546875,1559.8946329379476,1532.8403025616483,1553.6029230960776,2433894.0,0.10935399596417605,133
2018-05-15,1565.0179443359375,1571.0400757088055,1543.13180270672,1550.457173033201,1952890.0,0.11596063626144182,134
2018-05-16,1570.1859130859375,1576.972014945971,1561.804501265599,1563.9166960417913,1648450.0,0.11751586592506719,135
2018-05-17,1569.242431640625,1587.825381343206,1562.1417653091123,1578.7473642595494,2968048.0,0.11723193806059817,136
2018-05-18,1573.8492431640625,1580.8824341852887,1554.052799640166,1564.2993235595648,1874996.0,0.11861829511548194,137
2018-05-21,1598.4315185546875,1614.273146734642,1581.0394550923547,1585.8256052507238,3446178.0,0.1260159953989653,140
2018-05-22,1576.9271240234375,1606.6105337640722,1570.096146807259,1598.9930928288238,1857416.0,0.11954454135363979,141
2018-05-23,1570.7254638671875,1593.1508723149666,1564.3887691194354,1584.1627150663633,1507298.0,0.11767823636897368,142
2018-05-24,1619.5316162109375,1624.6099486442258,1573.9841804391203,1577.422107812236,2962316.0,0.1323657818175446,143
2018-05-25,1611.4866943359375,1651.4839930817975,1605.5320403091662,1629.1034601544163,3769772.0,0.12994477237518898,144
2018-05-28,1573.8492431640625,1625.2839646901853,1566.636223119034,1625.2839646901853,3716798.0,0.11861829511548194,147
2018-05-29,1583.4886474609375,1592.701508897847,1567.5346678994608,1586.3648139732652,3525312.0,0.12151914228143623,148
2018-05-30,1579.26416015625,1587.7579245831214,1565.062828293439,1576.9946285835392,3779106.0,0.12024784048227988,149
2018-05-31,1577.9044189453125,1594.2177234135745,1564.3552469107224,1571.5149971092394,5049371.0,0.11983864492239887,150
2018-06-01,1570.1104736328125,1592.8132039503305,1555.473900264031,1589.641171965223,1603856.0,0.11749316345123595,151
2018-06-04,1580.8050537109375,1585.1099549608311,1552.1207948353035,1581.4847749609207,1681483.0,0.12071155136767159,154
2018-06-05,1560.2772216796875,1587.738000416174,1550.8064845674892,1580.5782488369605,2449568.0,0.11453398047873786,155
2018-06-06,1564.0386962890625,1572.331318195818,1554.477239174807,1561.5463848796494,2236512.0,0.11566594492636995,156
2018-06-07,1572.920166015625,1585.1097882304684,1562.2712008860035,1563.358710518901,2414762.0,0.11833870202756969,157
2018-06-08,1583.3878173828125,1592.6320918569595,1572.4216710825829,1572.4216710825829,2582138.0,0.12148879884553876,158
2018-06-11,1585.743896484375,1597.797661038702,1579.671765848246,1583.3875522359526,2179378.0,0.12219782869572854,161
2018-06-12,1614.111328125,1617.736507974803,1588.7350691763756,1592.360249026179,4608875.0,0.1307346200933865,162
2018-06-13,1653.1724853515625,1660.0150560180675,1629.5182108685208,1645.831518874991,5370983.0,0.14248954225971827,163
2018-06-14,1620.04736328125,1660.6040568151532,1616.8299723906878,1658.5195344590577,3819998.0,0.13252098885951402,164
2018-06-15,1667.6282958984375,1674.0176097939084,1620.9993479416348,1631.3311339161148,9183574.0,0.14683982115299687,165
2018-06-18,1657.61328125,1692.9134214175992,1651.405183651592,1692.9134214175992,4674987.0,0.1438259391780154,168
2018-06-19,1653.5345458984375,1666.675817981489,1650.3625147059768,1651.4047756526904,3245034.0,0.1425984994399505,169
2018-06-20,1651.67724609375,1664.2295201028633,1648.1880325385462,1660.3324074266336,3107695.0,0.14203957041188786,170
2018-06-21,1648.8673095703125,1660.3319601331575,1647.2812937787005,1660.3319601331575,2910659.0,0.14119395836476506,171
2018-06-22,1640.21240234375,1655.800628927169,1630.922880479216,1655.800628927169,2949458.0,0.1385893821558482,172
2018-06-25,1648.7769775390625,1651.5864695698592,1636.7685702545264,1642.1157322283202,2083217.0,0.14116677417279883,175
2018-06-26,1678.45751953125,1686.614170544091,1650.3623882647985,1652.1749773787628,4679712.0,0.1500987282096201,176
2018-06-27,1683.8958740234375,1708.5018019515728,1677.7783836307258,1685.708463769426,4081208.0,0.1517353267721715,177
2018-06-28,1670.02978515625,1695.677978414349,1655.166635368734,1690.240208307194,4888125.0,0.1475625165699589,178
2018-06-29,1674.6064453125,1692.4151626900334,1669.6671822308815,1672.0235269062252,3506276.0,0.14893979998238904,179
2018-07-02,1677.868896484375,1683.7145644649454,1668.579374559423,1678.4580102449786,2650290.0,0.14992159013710493,182
2018-07-03,1698.442138671875,1703.743942138421,1683.035124128439,1685.663291045186,3242233.0,0.1561128265928109,183
2018-07-04,1691.2823486328125,1703.7439042363085,1683.1256940559788,1703.7439042363085,2700614.0,0.1539581854963299,184
2018-07-05,1704.1063232421875,1710.6316021872549,1687.6116898910836,1697.4903263029023,2472571.0,0.1578173856352778,185
2018-07-06,1733.69677734375,1740.9924955104646,1705.3298134731729,1706.4173230958763,3713781.0,0.16672222895092192,186
2018-07-09,1706.5533447265625,1744.0739767688249,1700.6624277107778,1743.7114366722817,6151747.0,0.15855378335440662,189
2018-07-10,1699.3935546875,1720.9634176848715,1695.4511939760505,1720.1477301438158,5303302.0,0.15639914225792562,190
2018-07-11,1794.3734130859375,1810.7773297324472,1716.6586202808537,1721.9604236694945,22903802.0,0.18498203437161886,191
2018-07-12,1786.6243896484375,1804.3424988059776,1776.7911123262998,1798.0890420073342,6921701.0,0.18265007152564994,192
2018-07-13,1795.4608154296875,1810.6866140970576,1789.0261437260103,1789.9324386316466,4148185.0,0.18530927326626112,193
2018-07-16,1802.8017578125,1808.9646073406896,1792.152792814377,1803.526837979946,2582159.0,0.18751842968825283,196
2018-07-17,1818.194580078125,1824.41518709166,1798.9877977245287,1806.252766115137,3315492.0,0.1921506894700894,197
2018-07-18,1816.4693603515625,1826.867303349304,1809.9309323051991,1820.782935885456,2013869.0,0.1916315081389287,198
2018-07-19,1799.3509521484375,1825.7318004009096,1788.9983506892622,1818.1490123036824,1746318.0,0.18647995681974783,199
2018-07-20,1813.1544189453125,1816.2420526056655,1801.7121161848204,1802.5294472794164,1934995.0,0.19063392176455674,200
2018-07-23,1821.3729248046875,1825.2777786326185,1803.5283247977743,1817.1501399397516,2086201.0,0.19310716893796098,203
2018-07-24,1815.3341064453125,1829.8640442657852,1801.848530076612,1829.8640442657852,2038423.0,0.1912898689696232,204
2018-07-25,1799.4415283203125,1818.058006407906,1787.545166932819,1817.9672164905935,1535492.0,0.18650721448250318,205
2018-07-26,1784.185546875,1802.6204502292724,1775.4676061632051,1793.4937884945718,3503036.0,0.181916135077956,206
2018-07-27,1765.1605224609375,1784.1402770663,1762.027548769356,1780.6893722818213,2033977.0,0.17619081363131472,207
2018-07-30,1765.932373046875,1775.1043745269303,1754.081458505663,1764.4794013721014,1579251.0,0.17642309153104785,210
2018-07-31,1761.936279296875,1768.1115462965608,1750.8572476937695,1763.5709414010894,2204803.0,0.1752205216550926,211
2018-08-01,1794.90087890625,1799.4869335888309,1770.6540962980273,1770.7902257432825,2425180.0,0.18514076801146495,212
2018-08-02,1769.38330078125,1802.6205132629293,1766.2956666480593,1798.0799074360705,1509287.0,0.17746160113494736,213
2018-08-03,1797.580078125,1799.9412814205357,1776.7387454123034,1776.7387454123034,1505131.0,0.18594703645102584,214
2018-08-06,1794.0384521484375,1815.288394465064,1791.0416085629583,1813.517602890216,1532249.0,0.18488123244897647,217
2018-08-07,1786.591796875,1797.3076688350836,1780.3711903014364,1796.4448873869494,1353521.0,0.18264026317530535,218
2018-08-08,1792.6309814453125,1796.5359463647778,1781.7335286705688,1790.8147393161885,1315062.0,0.18445767334982677,219
2018-08-09,1792.9488525390625,1798.8063000845216,1785.3660636056604,1798.0797588704006,2060297.0,0.18455333231723225,220
2018-08-10,1809.975830078125,1813.063463456536,1790.8599507327576,1798.9421384451464,2784105.0,0.18967736882589603,221
2018-08-13,1816.37841796875,1820.101692261976,1807.16096674633,1814.2443555809543,3559575.0,0.19160414026998973,224
2018-08-14,1819.4658203125,1838.58170028681,1800.2590395571754,1808.976978729528,3311765.0,0.19253325186892234,225
2018-08-16,1823.9613037109373,1834.4501471854069,1811.7016683611253,1816.5147547292004,2152065.0,0.1938861062439774,227
2018-08-17,1827.8204345703125,1836.1297633994477,1819.8743762906008,1828.819345440269,1213731.0,0.19504745900724874,228
2018-08-20,1825.277587890625,1838.0367310821223,1819.6018321745855,1838.0367310821223,1587032.0,0.194282224003399,231
2018-08-21,1832.27001953125,1838.036564645657,1819.874147998961,1825.4591132887388,1376866.0,0.19638650087395337,232
2018-08-23,1848.117431640625,1850.7510052911127,1834.6773043956516,1836.9476073952724,3046791.0,0.20115556326509032,234
2018-08-24,1855.291259765625,1858.015622848981,1844.3938074322,1848.1170814751963,1570533.0,0.2033144289319445,235
2018-08-27,1862.4652099609373,1869.8210785066483,1848.0261752117676,1855.291142976728,1532702.0,0.2054733313341931,238
2018-08-28,1879.08447265625,1881.6272565339648,1863.464831277846,1866.189195066264,1987983.0,0.21047467162506328,239
2018-08-29,1881.626953125,1885.8043989440189,1857.6525334818248,1882.0810136831865,1525867.0,0.21123979642272928,240
2018-08-30,1891.0712890625,1893.4324926050847,1875.7241311634548,1877.9944339123815,2408020.0,0.2140819404281944,241
2018-08-31,1887.4384765625,1899.789010053416,1883.4428331026695,1890.9802812606904,2504554.0,0.21298869508641693,242
2018-09-03,1864.2813720703125,1897.9727473212797,1860.1948278775155,1893.250562818112,1439711.0,0.20601988053429277,245
2018-09-04,1906.055419921875,1911.3680174079752,1867.9597814841757,1870.5480154818688,4420803.0,0.218591210109081,246
2018-09-05,1888.2103271484373,1913.6377116188744,1884.3962638197115,1907.0538352827796,1681106.0,0.21322097298614995,247
2018-09-06,1884.6234130859373,1890.2537185182064,1871.0015991163127,1884.3509324647025,2238097.0,0.2121415401527229,248
2018-09-07,1888.755615234375,1892.52422882978,1875.6330889674707,1888.2561043254184,1312182.0,0.2133850699936003,249
2018-09-10,1889.57275390625,1901.0603957701571,1883.669967458868,1892.8873068430123,1530539.0,0.2136309767247111,252
2018-09-11,1858.24267578125,1897.064850192807,1854.564741231992,1897.064850192807,3679745.0,0.2042026173013496,253
2018-09-12,1856.1536865234373,1878.811258847899,1852.566653276826,1863.782035180101,2307661.0,0.20357396449443288,254
2018-09-14,1875.6329345703125,1881.2180114774217,1832.7243302371849,1856.19923478802,3642038.0,0.20943597834419103,256
2018-09-17,1883.5791015625,1886.8938762698835,1865.7800628170355,1879.810488059985,1033857.0,0.21182726885235648,259
2018-09-18,1880.4912109375,1887.8016279694484,1868.549510692609,1882.534482807407,1456507.0,0.21089801031184563,260
2018-09-19,1886.984619140625,1897.0648513619544,1876.950059022353,1881.535892904066,1301268.0,0.2128521128894838,261
2018-09-21,1909.91455078125,1926.1245989611475,1861.7841388317256,1886.1672758332404,4508530.0,0.21975256287235223,263
2018-09-24,1996.4591064453125,2007.4020117878688,1905.3745012428697,1920.6764329026653,3032226.0,0.24579696575192223,266
2018-09-25,1982.6102294921875,2008.6732645104607,1955.9115539533288,2002.316415886039,2868778.0,0.24162933524034114,267
2018-09-26,1945.3310546875,1996.957815406589,1938.9289798499408,1986.0603648450249,1970951.0,0.23041067636363533,268
2018-09-27,1987.740966796875,2006.6751587861293,1939.565097896967,1945.1045036047635,3311802.0,0.24317336060862904,269
2018-09-28,1983.063720703125,1988.7849271642087,1960.4970475916573,1977.8874755085144,2904371.0,0.24176580723109053,270
2018-10-01,2048.31298828125,2066.838573626644,1989.1035254320257,1989.6028147663544,3772208.0,0.26140168379619744,273
2018-10-03,1964.1298828125,2047.813156603756,1957.5460045928205,2043.5450316169884,3902322.0,0.23606792712417735,275
2018-10-04,1875.088134765625,1958.498908900804,1867.414557272868,1958.4536802218136,4762419.0,0.20927202827831892,276
2018-10-05,1909.46044921875,1925.2164365696467,1835.221671540544,1861.6479693244223,3417624.0,0.2196159072046301,277
2018-10-08,1886.666748046875,1927.2142602971865,1859.967858751252,1909.4604511566931,2010154.0,0.21275645392207831,280
2018-10-09,1899.6075439453125,1914.001128707669,1864.553984812872,1889.209602882024,1867130.0,0.21665080983360963,281
2018-10-10,1855.8360595703125,1912.4573819367577,1842.577515097361,1907.0541063107232,2749573.0,0.2034783789978165,282
2018-10-11,1798.0343017578125,1828.0477480232432,1762.6630297630973,1802.620357588742,4700256.0,0.1860837288541426,283
2018-10-12,1742.048828125,1796.2636158698149,1728.1545303338005,1796.2636158698149,9373289.0,0.16923566464596285,284
2018-10-15,1770.3819580078125,1775.8761346122644,1743.5923874711464,1761.7548081739708,2638151.0,0.1777621333977525,287
2018-10-16,1782.005859375,1790.723798690251,1757.214112056849,1778.1008947841397,2815425.0,0.18126018787288944,288
2018-10-17,1752.1287841796875,1806.252776840173,1743.5924240991112,1788.9984768100255,2779207.0,0.17226908985084433,289
2018-10-19,1737.417236328125,1751.7655939851466,1698.2318997238738,1751.7655939851466,3428776.0,0.16784185030598564,291
2018-10-22,1728.1546630859375,1739.9602388190522,1713.579273319736,1738.1439963985729,1778496.0,0.16505440530300397,294
2018-10-23,1677.783935546875,1727.244253247048,1671.732188205915,1718.1439147157146,2752811.0,0.14989602230249888,295
2018-10-24,1682.19775390625,1705.4036195944348,1648.1624620126202,1685.428418858876,2735913.0,0.1512243006986007,296
2018-10-25,1686.2930908203125,1708.0429267835457,1660.8576836158345,1678.1027843889133,2507233.0,0.1524567364503242,297
2018-10-26,1637.2418212890625,1687.1117189977033,1629.9615507382018,1687.1117189977033,2285970.0,0.13769542632949894,298
2018-10-29,1702.6732177734375,1708.9979081663744,1623.8187678059128,1645.9780683316278,2609483.0,0.1573861121032729,301
2018-10-30,1724.3323974609375,1737.6188711025973,1679.0126616700388,1699.0334088552645,2404883.0,0.16390414662888653,302
2018-10-31,1763.7823486328125,1769.0150439231086,1706.723152466619,1729.0645307065265,2769190.0,0.17577607102685677,303
2018-11-01,1761.5980224609375,1769.424291341423,1730.247400811318,1768.7873120826375,2769759.0,0.1751187278767974,304
2018-11-02,1741.304443359375,1778.7523631822423,1733.6147008015705,1760.1876481056388,1818635.0,0.16901165221000314,305
2018-11-05,1720.7373046875,1753.9535367693877,1715.1861209955453,1738.1644733261662,1713366.0,0.1628222525240247,308
2018-11-06,1758.8223876953125,1763.19059463598,1720.8740203647164,1723.6041219306044,1398710.0,0.17428343847554284,309
2018-11-07,1767.422607421875,1773.65631828802,1762.7359099660823,1765.466012046567,144530.0,0.17687155722770176,310
2018-11-09,1737.4366455078125,1785.4409328504148,1733.614547633318,1784.5764450965546,2570479.0,0.1678476912337189,312
2018-11-12,1742.5782470703125,1771.016804093185,1736.7995545008876,1736.7995545008876,2552008.0,0.16939498605212167,315
2018-11-13,1760.8699951171875,1764.5556767317871,1731.7944573597686,1742.7148638171082,1418432.0,0.17489963798370733,316
2018-11-14,1711.4554443359375,1756.274618312662,1701.7635601314655,1751.815429547097,2422318.0,0.1600290033287043,317
2018-11-15,1704.35693359375,1728.154341824385,1690.478916894002,1696.3031559561105,1829123.0,0.15789280340028689,318
2018-11-16,1716.8701171875,1728.882632605433,1701.9910835484145,1719.0542209987727,1829729.0,0.1616584752247131,319
2018-11-19,1731.2939453125,1735.7531336316065,1696.5762409643185,1728.1543727987464,1740628.0,0.16599912944461992,322
2018-11-20,1709.271240234375,1730.8845462136462,1705.5855583584485,1730.8845462136462,1190182.0,0.15937169691403952,323
2018-11-21,1648.9813232421875,1702.7188660976606,1636.741412491116,1702.673319970272,3840461.0,0.1412282692232738,324
2018-11-22,1649.4820556640625,1681.378678478274,1647.1158785591977,1656.2617640541985,3194219.0,0.14137895781171367,325
2018-11-26,1680.013427734375,1692.662920161809,1623.9553661444884,1655.3515332120055,4333177.0,0.15056695754854132,329
2018-11-27,1720.191650390625,1727.1534322302518,1670.230765003342,1687.2029201556506,3344839.0,0.16265804531039074,330
2018-11-28,1805.416259765625,1810.057410395168,1713.1388009396196,1719.0540212350288,5313249.0,0.18830522836870267,331
2018-11-29,1784.1666259765625,1817.3373101109496,1767.7860192755124,1817.3373101109496,4035441.0,0.18191044109180088,332
2018-11-30,1791.1739501953125,1811.8772182593,1783.5296443848345,1789.1263742329402,5268901.0,0.1840191996804902,333
2018-12-03,1804.051025390625,1810.9672600455388,1791.2195710420951,1805.5070572514317,1610576.0,0.18789437971606693,336
2018-12-04,1829.94189453125,1837.7227298699556,1793.677060900633,1804.597469186177,3270615.0,0.1956858834291153,337
2018-12-05,1826.21044921875,1836.448330147471,1806.417212756556,1825.527923823502,2501539.0,0.19456295588854233,338
2018-12-06,1813.42431640625,1835.5381822739469,1801.5028957940317,1818.2475400016588,2321216.0,0.19071514372190457,339
2018-12-07,1815.6993408203125,1823.616701304233,1795.4966354797568,1806.4625868878995,1680420.0,0.1913997812701138,340
2018-12-10,1798.0450439453125,1830.078193144416,1783.666463731007,1797.3169723820097,2010786.0,0.18608696156886284,343
2018-12-11,1820.06787109375,1829.1682104492183,1784.5765476074218,1792.7668530273436,2942014.0,0.19271443083483786,344
2018-12-12,1835.3564453125,1840.0885772381,1806.371776231796,1821.0688461855211,2219993.0,0.19731531858972962,345
2018-12-13,1804.2332763671875,1847.095852940717,1796.8620236334675,1841.9087038916884,3748429.0,0.18794922566012862,346
2018-12-14,1810.7398681640625,1819.1121352187563,1797.54437722883,1804.5971396252476,2473761.0,0.189907295660378,347
2018-12-17,1814.8807373046875,1824.527074884693,1806.4173771979297,1819.157852402348,1227921.0,0.1911534337142683,350
2018-12-18,1809.0107421875,1821.887743209526,1798.590899180314,1812.6964236657025,1768742.0,0.18938693879659185,351
